row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,sales
8920,CA-2015-160276,2/4/2015 0:00,8/4/2015 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,Virginia Beach,Virginia,South,FUR-FU-10003192,Furniture,Furnishings,177.68
8921,CA-2015-132983,4/28/2015 0:00,3/5/2015 0:00,Standard Class,DS-13180,David Smith,Corporate,Jamestown,New York,East,TEC-AC-10000736,Technology,Accessories,159.98
8922,CA-2017-145709,4/10/2017 0:00,8/10/2017 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,Coral Gables,Florida,South,TEC-PH-10003095,Technology,Phones,52.68
8923,CA-2017-145709,4/10/2017 0:00,8/10/2017 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,Coral Gables,Florida,South,FUR-FU-10002885,Furniture,Furnishings,11.568
8924,CA-2018-133928,11/6/2018 0:00,6/17/2018 0:00,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Hickory,North Carolina,South,OFF-BI-10001525,Office Supplies,Binders,4.572
8925,CA-2017-168032,1/30/2017 0:00,3/2/2017 0:00,Standard Class,DF-13135,David Flashing,Consumer,Rockford,Illinois,Central,TEC-PH-10004241,Technology,Phones,1439.968
8926,CA-2017-168032,1/30/2017 0:00,3/2/2017 0:00,Standard Class,DF-13135,David Flashing,Consumer,Rockford,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,1.728
8927,CA-2017-168032,1/30/2017 0:00,3/2/2017 0:00,Standard Class,DF-13135,David Flashing,Consumer,Rockford,Illinois,Central,FUR-TA-10004256,Furniture,Tables,626.1
8928,CA-2016-143616,9/27/2016 0:00,9/29/2016 0:00,Second Class,SS-20140,Saphhira Shifley,Corporate,Seattle,Washington,West,OFF-AR-10002067,Office Supplies,Art,99.2
8929,US-2016-168704,4/13/2016 0:00,4/17/2016 0:00,Standard Class,FP-14320,Frank Preis,Consumer,Huntsville,Texas,Central,FUR-TA-10000688,Furniture,Tables,609.98
8930,US-2016-168704,4/13/2016 0:00,4/17/2016 0:00,Standard Class,FP-14320,Frank Preis,Consumer,Huntsville,Texas,Central,FUR-TA-10002530,Furniture,Tables,211.372
8931,US-2016-168704,4/13/2016 0:00,4/17/2016 0:00,Standard Class,FP-14320,Frank Preis,Consumer,Huntsville,Texas,Central,TEC-PH-10001061,Technology,Phones,239.976
8932,CA-2018-143252,12/18/2018 0:00,12/24/2018 0:00,Standard Class,HE-14800,Harold Engle,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10001057,Furniture,Furnishings,99.95
8933,CA-2018-143252,12/18/2018 0:00,12/24/2018 0:00,Standard Class,HE-14800,Harold Engle,Corporate,Milwaukee,Wisconsin,Central,TEC-AC-10002331,Technology,Accessories,29.34
8934,CA-2017-102134,3/14/2017 0:00,3/19/2017 0:00,Standard Class,SP-20545,Sibella Parks,Corporate,Green Bay,Wisconsin,Central,FUR-FU-10003724,Furniture,Furnishings,16.74
8935,CA-2018-130036,8/27/2018 0:00,8/27/2018 0:00,Same Day,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10000528,Office Supplies,Paper,12.672
8936,CA-2018-130036,8/27/2018 0:00,8/27/2018 0:00,Same Day,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10001908,Technology,Accessories,1119.888
8937,CA-2016-134117,12/17/2016 0:00,12/19/2016 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,West,OFF-AR-10003903,Office Supplies,Art,204.85
8938,CA-2016-134117,12/17/2016 0:00,12/19/2016 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,West,TEC-PH-10004908,Technology,Phones,135.984
8939,CA-2016-134117,12/17/2016 0:00,12/19/2016 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,West,OFF-AR-10001940,Office Supplies,Art,16.4
8940,CA-2016-134117,12/17/2016 0:00,12/19/2016 0:00,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,West,OFF-BI-10002026,Office Supplies,Binders,92.96
8941,CA-2015-130918,8/22/2015 0:00,8/24/2015 0:00,Second Class,JP-15520,Jeremy Pistek,Consumer,North Miami,Florida,South,OFF-SU-10003936,Office Supplies,Supplies,7.632
8942,CA-2017-159023,3/11/2017 0:00,5/11/2017 0:00,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,4.158
8943,CA-2017-159023,3/11/2017 0:00,5/11/2017 0:00,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,West,TEC-MA-10003337,Technology,Machines,179.991
8944,CA-2018-111717,10/10/2018 0:00,10/16/2018 0:00,Standard Class,SW-20245,Scot Wooten,Consumer,Aurora,Illinois,Central,FUR-CH-10001545,Furniture,Chairs,239.358
8945,CA-2015-154592,7/12/2015 0:00,8/12/2015 0:00,First Class,EH-14005,Erica Hernandez,Home Office,San Francisco,California,West,OFF-PA-10000062,Office Supplies,Paper,164.88
8946,CA-2015-128622,11/15/2015 0:00,11/17/2015 0:00,Second Class,SC-20260,Scott Cohen,Corporate,San Francisco,California,West,OFF-SU-10001574,Office Supplies,Supplies,10.95
8947,CA-2018-148355,12/24/2018 0:00,12/28/2018 0:00,Standard Class,NC-18535,Nick Crebassa,Corporate,New Bedford,Massachusetts,East,OFF-PA-10001972,Office Supplies,Paper,19.44
8948,CA-2018-148355,12/24/2018 0:00,12/28/2018 0:00,Standard Class,NC-18535,Nick Crebassa,Corporate,New Bedford,Massachusetts,East,OFF-BI-10000201,Office Supplies,Binders,12.3
8949,CA-2015-132913,12/24/2015 0:00,12/26/2015 0:00,First Class,AS-10090,Adam Shillingsburg,Consumer,San Diego,California,West,OFF-AP-10003278,Office Supplies,Appliances,13.97
8950,CA-2018-150910,12/22/2018 0:00,12/28/2018 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,FUR-TA-10002903,Furniture,Tables,934.956
8951,CA-2018-150910,12/22/2018 0:00,12/28/2018 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,TEC-AC-10001013,Technology,Accessories,46.864
8952,CA-2018-150910,12/22/2018 0:00,12/28/2018 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,OFF-ST-10000918,Office Supplies,Storage,26.16
8953,CA-2018-150910,12/22/2018 0:00,12/28/2018 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,OFF-AR-10001419,Office Supplies,Art,23.128
8954,CA-2018-150910,12/22/2018 0:00,12/28/2018 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,OFF-AP-10003266,Office Supplies,Appliances,59.24
8955,CA-2015-156790,8/8/2015 0:00,10/8/2015 0:00,Second Class,VG-21790,Vivek Gonzalez,Consumer,Jacksonville,Florida,South,FUR-BO-10000468,Furniture,Bookcases,155.456
8956,CA-2015-126480,9/20/2015 0:00,9/24/2015 0:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,San Diego,California,West,OFF-PA-10004610,Office Supplies,Paper,8.56
8957,CA-2018-105620,12/25/2018 0:00,12/28/2018 0:00,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,South,FUR-FU-10004963,Furniture,Furnishings,21
8958,CA-2018-105620,12/25/2018 0:00,12/28/2018 0:00,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,South,TEC-MA-10004626,Technology,Machines,120
8959,CA-2018-150266,11/25/2018 0:00,11/30/2018 0:00,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,299.96
8960,CA-2018-150266,11/25/2018 0:00,11/30/2018 0:00,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,OFF-AP-10002867,Office Supplies,Appliances,67.84
8961,CA-2018-150266,11/25/2018 0:00,11/30/2018 0:00,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,FUR-CH-10002126,Furniture,Chairs,853.93
8962,CA-2018-150266,11/25/2018 0:00,11/30/2018 0:00,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,Art,18.688
8963,CA-2017-157280,5/11/2017 0:00,7/11/2017 0:00,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,FUR-FU-10004665,Furniture,Furnishings,273.96
8964,CA-2017-157280,5/11/2017 0:00,7/11/2017 0:00,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,TEC-AC-10000057,Technology,Accessories,89.97
8965,CA-2017-157280,5/11/2017 0:00,7/11/2017 0:00,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,FUR-FU-10003806,Furniture,Furnishings,756.8
8966,CA-2018-106691,6/11/2018 0:00,12/11/2018 0:00,Standard Class,CC-12370,Christopher Conant,Consumer,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,1.248
8967,CA-2017-134180,3/11/2017 0:00,7/11/2017 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10000892,Technology,Accessories,72
8968,CA-2017-134180,3/11/2017 0:00,7/11/2017 0:00,Standard Class,JP-16135,Julie Prescott,Home Office,Philadelphia,Pennsylvania,East,FUR-CH-10004886,Furniture,Chairs,470.155
8969,CA-2015-166730,12/30/2015 0:00,1/1/2016 0:00,First Class,DD-13570,Dorothy Dickinson,Consumer,Memphis,Tennessee,South,OFF-ST-10002554,Office Supplies,Storage,39.128
8970,CA-2018-157469,2/12/2018 0:00,7/12/2018 0:00,Standard Class,ES-14080,Erin Smith,Corporate,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,19.728
8971,CA-2018-157469,2/12/2018 0:00,7/12/2018 0:00,Standard Class,ES-14080,Erin Smith,Corporate,Lakewood,Ohio,East,TEC-PH-10004531,Technology,Phones,151.188
8972,CA-2018-122308,3/24/2018 0:00,3/28/2018 0:00,Standard Class,MV-17485,Mark Van Huff,Consumer,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,271.764
8973,US-2015-149034,11/19/2015 0:00,11/21/2015 0:00,First Class,RD-19900,Ruben Dartt,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003023,Technology,Accessories,47.496
8974,CA-2018-159226,4/25/2018 0:00,4/27/2018 0:00,Second Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,344.981
8975,CA-2018-156622,11/23/2018 0:00,11/26/2018 0:00,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,36.288
8976,CA-2018-156622,11/23/2018 0:00,11/26/2018 0:00,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,78.304
8977,CA-2018-156622,11/23/2018 0:00,11/26/2018 0:00,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,Central,FUR-TA-10003008,Furniture,Tables,127.785
8978,CA-2018-156622,11/23/2018 0:00,11/26/2018 0:00,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,Central,OFF-BI-10003707,Office Supplies,Binders,6.104
8979,CA-2015-119529,3/11/2015 0:00,5/11/2015 0:00,Second Class,DM-13345,Denise Monton,Corporate,Orange,New Jersey,East,OFF-BI-10000546,Office Supplies,Binders,5.76
8980,CA-2016-150413,10/19/2016 0:00,10/24/2016 0:00,Second Class,CS-11860,Cari Schnelling,Consumer,Dallas,Texas,Central,OFF-BI-10000404,Office Supplies,Binders,1.72
8981,CA-2015-108182,6/2/2015 0:00,10/2/2015 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,Romeoville,Illinois,Central,OFF-BI-10001196,Office Supplies,Binders,8.952
8982,CA-2017-110898,6/3/2017 0:00,12/3/2017 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,2.334
8983,CA-2017-110898,6/3/2017 0:00,12/3/2017 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,1.728
8984,CA-2017-110898,6/3/2017 0:00,12/3/2017 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,FUR-FU-10003773,Furniture,Furnishings,159.04
8985,CA-2017-110898,6/3/2017 0:00,12/3/2017 0:00,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,FUR-TA-10000849,Furniture,Tables,145.98
8986,CA-2016-123092,3/12/2016 0:00,7/12/2016 0:00,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,FUR-FU-10000222,Furniture,Furnishings,77.952
8987,CA-2016-123092,3/12/2016 0:00,7/12/2016 0:00,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,OFF-BI-10001718,Office Supplies,Binders,95.97
8988,CA-2016-123092,3/12/2016 0:00,7/12/2016 0:00,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,TEC-PH-10001700,Technology,Phones,105.584
8989,CA-2016-123092,3/12/2016 0:00,7/12/2016 0:00,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,OFF-AR-10004078,Office Supplies,Art,9.344
8990,US-2016-128587,12/24/2016 0:00,12/30/2016 0:00,Standard Class,HM-14860,Harry Marie,Corporate,Springfield,Missouri,Central,FUR-FU-10003026,Furniture,Furnishings,9.68
8991,US-2016-128587,12/24/2016 0:00,12/30/2016 0:00,Standard Class,HM-14860,Harry Marie,Corporate,Springfield,Missouri,Central,TEC-CO-10003763,Technology,Copiers,4899.93
8992,US-2018-139577,1/10/2018 0:00,6/10/2018 0:00,Standard Class,TN-21040,Tanja Norvell,Home Office,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,104.75
8993,CA-2018-159100,10/16/2018 0:00,10/21/2018 0:00,Standard Class,VP-21760,Victoria Pisteka,Corporate,Columbia,Tennessee,South,TEC-AC-10003499,Technology,Accessories,18.528
8994,CA-2018-159100,10/16/2018 0:00,10/21/2018 0:00,Standard Class,VP-21760,Victoria Pisteka,Corporate,Columbia,Tennessee,South,FUR-TA-10001950,Furniture,Tables,1875.258
8995,CA-2015-109043,8/15/2015 0:00,8/17/2015 0:00,First Class,CS-12355,Christine Sundaresam,Consumer,Hollywood,Florida,South,OFF-PA-10000312,Office Supplies,Paper,91.36
8996,CA-2015-109043,8/15/2015 0:00,8/17/2015 0:00,First Class,CS-12355,Christine Sundaresam,Consumer,Hollywood,Florida,South,OFF-AP-10004708,Office Supplies,Appliances,152.24
8997,US-2018-116491,11/11/2018 0:00,11/13/2018 0:00,First Class,PG-18820,Patrick Gardner,Consumer,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,35.184
8998,CA-2018-122763,3/20/2018 0:00,3/20/2018 0:00,Same Day,HG-14845,Harry Greene,Consumer,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,56.704
8999,CA-2018-122763,3/20/2018 0:00,3/20/2018 0:00,Same Day,HG-14845,Harry Greene,Consumer,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,274.064
9000,CA-2018-137785,5/13/2018 0:00,5/17/2018 0:00,Standard Class,MH-18115,Mick Hernandez,Home Office,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,458.43
9001,CA-2015-133389,6/22/2015 0:00,6/22/2015 0:00,Same Day,TB-21280,Toby Braunhardt,Consumer,Phoenix,Arizona,West,OFF-BI-10001553,Office Supplies,Binders,8.226
9002,CA-2015-103807,2/12/2015 0:00,9/12/2015 0:00,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,South,TEC-AC-10000199,Technology,Accessories,5.95
9003,CA-2015-103807,2/12/2015 0:00,9/12/2015 0:00,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,South,OFF-PA-10002195,Office Supplies,Paper,15.24
9004,CA-2016-102855,5/4/2016 0:00,6/4/2016 0:00,Same Day,JF-15415,Jennifer Ferguson,Consumer,Spokane,Washington,West,TEC-AC-10001767,Technology,Accessories,239.94
9005,CA-2016-102855,5/4/2016 0:00,6/4/2016 0:00,Same Day,JF-15415,Jennifer Ferguson,Consumer,Spokane,Washington,West,OFF-AR-10002467,Office Supplies,Art,23.84
9006,CA-2018-107825,11/18/2018 0:00,11/18/2018 0:00,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Office Supplies,Storage,92.52
9007,CA-2018-107825,11/18/2018 0:00,11/18/2018 0:00,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,OFF-ST-10000777,Office Supplies,Storage,37.76
9008,CA-2018-107825,11/18/2018 0:00,11/18/2018 0:00,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,OFF-LA-10003720,Office Supplies,Labels,7.38
9009,CA-2018-107825,11/18/2018 0:00,11/18/2018 0:00,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10000206,Furniture,Furnishings,5.82
9010,CA-2018-106047,12/7/2018 0:00,7/18/2018 0:00,Standard Class,CS-11860,Cari Schnelling,Consumer,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,3.816
9011,CA-2018-127803,5/19/2018 0:00,5/23/2018 0:00,Standard Class,ND-18460,Neil Ducich,Corporate,Huntsville,Alabama,South,OFF-BI-10001787,Office Supplies,Binders,26.16
9012,CA-2016-137071,12/20/2016 0:00,12/21/2016 0:00,First Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,Central,TEC-AC-10004353,Technology,Accessories,100.8
9013,CA-2017-121447,2/21/2017 0:00,2/22/2017 0:00,First Class,EA-14035,Erin Ashbrook,Corporate,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,135.8
9014,CA-2018-143084,3/18/2018 0:00,3/22/2018 0:00,Standard Class,BP-11050,Barry Pond,Corporate,Los Angeles,California,West,OFF-AR-10002766,Office Supplies,Art,13.9
9015,CA-2018-143084,3/18/2018 0:00,3/22/2018 0:00,Standard Class,BP-11050,Barry Pond,Corporate,Los Angeles,California,West,OFF-EN-10003072,Office Supplies,Envelopes,19.4
9016,CA-2017-131639,12/17/2017 0:00,12/23/2017 0:00,Standard Class,NS-18640,Noel Staavos,Corporate,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,13.488
9017,CA-2017-131639,12/17/2017 0:00,12/23/2017 0:00,Standard Class,NS-18640,Noel Staavos,Corporate,Carlsbad,New Mexico,West,OFF-BI-10000948,Office Supplies,Binders,11.416
9018,CA-2017-161361,3/26/2017 0:00,3/28/2017 0:00,Second Class,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,West,OFF-PA-10001838,Office Supplies,Paper,17.64
9019,CA-2017-161361,3/26/2017 0:00,3/28/2017 0:00,Second Class,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,West,OFF-BI-10002215,Office Supplies,Binders,17.04
9020,CA-2015-100706,12/16/2015 0:00,12/18/2015 0:00,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,South,TEC-AC-10001314,Technology,Accessories,99.98
9021,CA-2015-100706,12/16/2015 0:00,12/18/2015 0:00,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,South,FUR-FU-10002268,Furniture,Furnishings,29.46
9022,CA-2016-129525,11/15/2016 0:00,11/20/2016 0:00,Standard Class,VP-21760,Victoria Pisteka,Corporate,Toledo,Ohio,East,OFF-BI-10002133,Office Supplies,Binders,166.92
9023,US-2017-141880,8/22/2017 0:00,8/23/2017 0:00,First Class,TC-21475,Tony Chapman,Home Office,Fort Collins,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,98.328
9024,CA-2016-165799,6/29/2016 0:00,2/7/2016 0:00,First Class,SG-20470,Sheri Gordon,Consumer,New York City,New York,East,FUR-CH-10001482,Furniture,Chairs,117.882
9025,CA-2017-102127,6/26/2017 0:00,2/7/2017 0:00,Standard Class,VP-21760,Victoria Pisteka,Corporate,New York City,New York,East,TEC-AC-10002018,Technology,Accessories,20.97
9026,CA-2017-102127,6/26/2017 0:00,2/7/2017 0:00,Standard Class,VP-21760,Victoria Pisteka,Corporate,New York City,New York,East,TEC-AC-10000397,Technology,Accessories,139.96
9027,CA-2017-102127,6/26/2017 0:00,2/7/2017 0:00,Standard Class,VP-21760,Victoria Pisteka,Corporate,New York City,New York,East,FUR-FU-10003976,Furniture,Furnishings,37.74
9028,US-2017-152415,9/17/2017 0:00,9/22/2017 0:00,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,14.82
9029,US-2017-152415,9/17/2017 0:00,9/22/2017 0:00,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,FUR-FU-10004864,Furniture,Furnishings,191.82
9030,CA-2015-138198,7/18/2015 0:00,7/23/2015 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,New Rochelle,New York,East,OFF-BI-10002103,Office Supplies,Binders,13.904
9031,CA-2018-128041,1/9/2018 0:00,1/9/2018 0:00,Same Day,RW-19540,Rick Wilson,Corporate,Seattle,Washington,West,OFF-AP-10001005,Office Supplies,Appliances,314.6
9032,CA-2018-128041,1/9/2018 0:00,1/9/2018 0:00,Same Day,RW-19540,Rick Wilson,Corporate,Seattle,Washington,West,FUR-TA-10002607,Furniture,Tables,283.56
9033,CA-2018-105823,6/22/2018 0:00,6/26/2018 0:00,Standard Class,RB-19465,Rick Bensley,Home Office,Detroit,Michigan,Central,FUR-CH-10000454,Furniture,Chairs,487.96
9034,CA-2015-152268,2/9/2015 0:00,7/9/2015 0:00,Standard Class,SC-20095,Sanjit Chand,Consumer,Fayetteville,Arkansas,South,OFF-BI-10001359,Office Supplies,Binders,1793.98
9035,CA-2016-148873,1/10/2016 0:00,5/10/2016 0:00,Standard Class,EM-13960,Eric Murdock,Consumer,Quincy,Illinois,Central,OFF-BI-10003196,Office Supplies,Binders,2.992
9036,CA-2016-148873,1/10/2016 0:00,5/10/2016 0:00,Standard Class,EM-13960,Eric Murdock,Consumer,Quincy,Illinois,Central,TEC-AC-10003657,Technology,Accessories,108.768
9037,CA-2016-166492,7/4/2016 0:00,10/4/2016 0:00,First Class,RP-19390,Resi Pölking,Consumer,New York City,New York,East,OFF-PA-10002262,Office Supplies,Paper,25.92
9038,CA-2016-166492,7/4/2016 0:00,10/4/2016 0:00,First Class,RP-19390,Resi Pölking,Consumer,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,22.58
9039,CA-2018-157420,11/21/2018 0:00,11/21/2018 0:00,Same Day,HZ-14950,Henia Zydlo,Consumer,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,55.176
9040,CA-2017-117121,12/17/2017 0:00,12/21/2017 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,9892.74
9041,CA-2015-138177,9/19/2015 0:00,9/24/2015 0:00,Standard Class,ND-18460,Neil Ducich,Corporate,Chandler,Arizona,West,FUR-TA-10004607,Furniture,Tables,73.915
9042,CA-2015-114335,9/28/2015 0:00,3/10/2015 0:00,Standard Class,XP-21865,Xylona Preis,Consumer,Hollywood,Florida,South,FUR-FU-10000277,Furniture,Furnishings,337.088
9043,CA-2016-168760,9/22/2016 0:00,9/26/2016 0:00,Second Class,MM-18280,Muhammed MacIntyre,Corporate,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,61.44
9044,CA-2017-168830,7/11/2017 0:00,11/13/2017 0:00,Standard Class,ML-17395,Marina Lichtenstein,Corporate,San Francisco,California,West,TEC-AC-10003911,Technology,Accessories,479.97
9045,CA-2018-137463,12/16/2018 0:00,12/20/2018 0:00,Second Class,KM-16225,Kalyca Meade,Corporate,Sunnyvale,California,West,OFF-BI-10003196,Office Supplies,Binders,5.984
9046,CA-2018-137463,12/16/2018 0:00,12/20/2018 0:00,Second Class,KM-16225,Kalyca Meade,Corporate,Sunnyvale,California,West,TEC-AC-10000358,Technology,Accessories,189.95
9047,CA-2018-137463,12/16/2018 0:00,12/20/2018 0:00,Second Class,KM-16225,Kalyca Meade,Corporate,Sunnyvale,California,West,TEC-AC-10000057,Technology,Accessories,149.95
9048,CA-2018-137463,12/16/2018 0:00,12/20/2018 0:00,Second Class,KM-16225,Kalyca Meade,Corporate,Sunnyvale,California,West,OFF-AR-10001988,Office Supplies,Art,29.95
9049,CA-2018-137463,12/16/2018 0:00,12/20/2018 0:00,Second Class,KM-16225,Kalyca Meade,Corporate,Sunnyvale,California,West,OFF-LA-10003498,Office Supplies,Labels,44.4
9050,CA-2015-124513,9/21/2015 0:00,9/25/2015 0:00,Standard Class,SL-20155,Sara Luxemburg,Home Office,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,66.03
9051,CA-2016-165554,5/18/2016 0:00,5/22/2016 0:00,Standard Class,AJ-10780,Anthony Jacobs,Corporate,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,10.86
9052,CA-2015-141838,3/26/2015 0:00,3/31/2015 0:00,Second Class,DK-12835,Damala Kotsonis,Corporate,San Francisco,California,West,OFF-AR-10004272,Office Supplies,Art,3.36
9053,CA-2015-141838,3/26/2015 0:00,3/31/2015 0:00,Second Class,DK-12835,Damala Kotsonis,Corporate,San Francisco,California,West,OFF-BI-10003291,Office Supplies,Binders,27.936
9054,CA-2015-141838,3/26/2015 0:00,3/31/2015 0:00,Second Class,DK-12835,Damala Kotsonis,Corporate,San Francisco,California,West,TEC-PH-10004100,Technology,Phones,28.784
9055,CA-2018-117009,9/22/2018 0:00,9/28/2018 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,21.96
9056,CA-2016-128993,12/9/2016 0:00,9/17/2016 0:00,Second Class,CC-12670,Craig Carreira,Consumer,Seattle,Washington,West,TEC-AC-10004209,Technology,Accessories,21.98
9057,CA-2016-160227,2/11/2016 0:00,4/11/2016 0:00,First Class,ED-13885,Emily Ducich,Home Office,New York City,New York,East,FUR-CH-10002073,Furniture,Chairs,2621.322
9058,CA-2016-149097,10/20/2016 0:00,10/24/2016 0:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,Los Angeles,California,West,FUR-FU-10003424,Furniture,Furnishings,74.76
9059,CA-2016-149097,10/20/2016 0:00,10/24/2016 0:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,Los Angeles,California,West,FUR-TA-10001086,Furniture,Tables,364.776
9060,CA-2017-132304,6/14/2017 0:00,6/18/2017 0:00,Standard Class,AR-10825,Anthony Rawles,Corporate,Seattle,Washington,West,FUR-TA-10004619,Furniture,Tables,1115.17
9061,CA-2016-136420,11/20/2016 0:00,11/21/2016 0:00,First Class,CS-12250,Chris Selesnick,Corporate,San Diego,California,West,OFF-BI-10002854,Office Supplies,Binders,89.696
9062,CA-2016-136420,11/20/2016 0:00,11/21/2016 0:00,First Class,CS-12250,Chris Selesnick,Corporate,San Diego,California,West,OFF-LA-10002762,Office Supplies,Labels,50.12
9063,CA-2017-101623,2/28/2017 0:00,6/3/2017 0:00,Standard Class,RR-19525,Rick Reed,Corporate,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,36.48
